"Standard Report - Imports"
"Current date: 05/31/2026 5:48 AM (Eastern Daylight Time)"
"Commodity","Country","Time","Customs Value (Gen) ($US)",
"01 Live Animals","Vietnam","October 2025","5,556,703"
"01 Live Animals","Vietnam","November 2025","6,936"
"01 Live Animals","Vietnam","December 2025","10,882,671"
"01 Live Animals","Vietnam","January 2026","7,933"
"01 Live Animals","Vietnam","February 2026","12,235"
"01 Live Animals","Vietnam","March 2026","4,930,257"
"02 Meat And Edible Meat Offal","Pakistan","May 2024","84,759"
"02 Meat And Edible Meat Offal","Japan","January 2024","10,218,769"
"02 Meat And Edible Meat Offal","Japan","February 2024","12,498,651"
"02 Meat And Edible Meat Offal","Japan","March 2024","5,460,854"
"02 Meat And Edible Meat Offal","Japan","April 2024","5,737,987"
"02 Meat And Edible Meat Offal","Japan","May 2024","4,365,604"
"02 Meat And Edible Meat Offal","Japan","June 2024","3,873,135"
"02 Meat And Edible Meat Offal","Japan","July 2024","4,703,204"
"02 Meat And Edible Meat Offal","Japan","August 2024","4,940,287"
"02 Meat And Edible Meat Offal","Japan","September 2024","4,645,973"
"02 Meat And Edible Meat Offal","Japan","October 2024","6,396,758"
"02 Meat And Edible Meat Offal","Japan","November 2024","7,308,190"
"02 Meat And Edible Meat Offal","Japan","December 2024","5,030,475"
"02 Meat And Edible Meat Offal","Japan","January 2025","28,292,525"
"02 Meat And Edible Meat Offal","Japan","February 2025","4,947,612"
"02 Meat And Edible Meat Offal","Japan","March 2025","5,664,000"
"02 Meat And Edible Meat Offal","Japan","April 2025","5,199,248"
"02 Meat And Edible Meat Offal","Japan","May 2025","4,045,562"
"02 Meat And Edible Meat Offal","Japan","June 2025","9,432,295"
"02 Meat And Edible Meat Offal","Japan","July 2025","8,505,645"
"02 Meat And Edible Meat Offal","Japan","August 2025","5,769,949"
"02 Meat And Edible Meat Offal","Japan","September 2025","4,248,386"
"02 Meat And Edible Meat Offal","Japan","October 2025","6,840,598"
"02 Meat And Edible Meat Offal","Japan","November 2025","7,663,328"
"02 Meat And Edible Meat Offal","Japan","December 2025","8,920,620"
"02 Meat And Edible Meat Offal","Japan","January 2026","23,805,210"
"02 Meat And Edible Meat Offal","Japan","February 2026","4,383,957"
"02 Meat And Edible Meat Offal","Japan","March 2026","6,413,669"
"02 Meat And Edible Meat Offal","Thailand","February 2024","5,742"
"02 Meat And Edible Meat Offal","Thailand","June 2024","32,175"
"02 Meat And Edible Meat Offal","Thailand","July 2024","21,670"
"02 Meat And Edible Meat Offal","Thailand","January 2025","22,574"
"02 Meat And Edible Meat Offal","Thailand","May 2025","23,200"
"02 Meat And Edible Meat Offal","Thailand","July 2025","20,952"
"02 Meat And Edible Meat Offal","Thailand","August 2025","7,468"
"02 Meat And Edible Meat Offal","Thailand","December 2025","27,202"
"02 Meat And Edible Meat Offal","Thailand","March 2026","24,973"
"02 Meat And Edible Meat Offal","Vietnam","January 2024","229,788"
"02 Meat And Edible Meat Offal","Vietnam","February 2024","337,802"
"02 Meat And Edible Meat Offal","Vietnam","March 2024","106,170"
"02 Meat And Edible Meat Offal","Vietnam","April 2024","23,644"
"02 Meat And Edible Meat Offal","Vietnam","May 2024","298,751"
"02 Meat And Edible Meat Offal","Vietnam","June 2024","448,338"
"02 Meat And Edible Meat Offal","Vietnam","July 2024","186,485"
"02 Meat And Edible Meat Offal","Vietnam","August 2024","355,200"
"02 Meat And Edible Meat Offal","Vietnam","September 2024","675,524"
"02 Meat And Edible Meat Offal","Vietnam","October 2024","271,119"
"02 Meat And Edible Meat Offal","Vietnam","November 2024","210,656"
"02 Meat And Edible Meat Offal","Vietnam","December 2024","472,714"
"02 Meat And Edible Meat Offal","Vietnam","January 2025","5,670"
"02 Meat And Edible Meat Offal","Vietnam","February 2025","262,839"
"02 Meat And Edible Meat Offal","Vietnam","April 2025","3,692"
"02 Meat And Edible Meat Offal","Vietnam","June 2025","258,685"
"02 Meat And Edible Meat Offal","Vietnam","July 2025","421,092"
"02 Meat And Edible Meat Offal","Vietnam","August 2025","334,915"
"02 Meat And Edible Meat Offal","Vietnam","September 2025","89,915"
"02 Meat And Edible Meat Offal","Vietnam","October 2025","452,637"
"02 Meat And Edible Meat Offal","Vietnam","November 2025","50,821"
"02 Meat And Edible Meat Offal","Vietnam","December 2025","415,531"
"02 Meat And Edible Meat Offal","Vietnam","January 2026","37,705"
"02 Meat And Edible Meat Offal","Vietnam","March 2026","155,561"
"03 Fish, Crustaceans & Aquatic Invertebrates","Bangladesh","January 2024","1,969,826"
"03 Fish, Crustaceans & Aquatic Invertebrates","Bangladesh","February 2024","2,169,036"
"03 Fish, Crustaceans & Aquatic Invertebrates","Bangladesh","March 2024","1,365,409"
"03 Fish, Crustaceans & Aquatic Invertebrates","Bangladesh","April 2024","1,868,675"
"03 Fish, Crustaceans & Aquatic Invertebrates","Bangladesh","May 2024","1,495,050"
"03 Fish, Crustaceans & Aquatic Invertebrates","Bangladesh","June 2024","848,399"
"03 Fish, Crustaceans & Aquatic Invertebrates","Bangladesh","July 2024","1,703,836"
"03 Fish, Crustaceans & Aquatic Invertebrates","Bangladesh","August 2024","1,173,548"
"03 Fish, Crustaceans & Aquatic Invertebrates","Bangladesh","September 2024","817,648"
"03 Fish, Crustaceans & Aquatic Invertebrates","Bangladesh","October 2024","1,714,978"
"03 Fish, Crustaceans & Aquatic Invertebrates","Bangladesh","November 2024","1,530,002"
"03 Fish, Crustaceans & Aquatic Invertebrates","Bangladesh","December 2024","2,302,126"
"03 Fish, Crustaceans & Aquatic Invertebrates","Bangladesh","January 2025","2,590,155"
"03 Fish, Crustaceans & Aquatic Invertebrates","Bangladesh","February 2025","2,375,342"
"03 Fish, Crustaceans & Aquatic Invertebrates","Bangladesh","March 2025","2,610,895"
"03 Fish, Crustaceans & Aquatic Invertebrates","Bangladesh","April 2025","3,148,992"
"03 Fish, Crustaceans & Aquatic Invertebrates","Bangladesh","May 2025","2,148,095"
"03 Fish, Crustaceans & Aquatic Invertebrates","Bangladesh","June 2025","2,712,134"
"03 Fish, Crustaceans & Aquatic Invertebrates","Bangladesh","July 2025","2,556,664"
"03 Fish, Crustaceans & Aquatic Invertebrates","Bangladesh","August 2025","940,993"
"03 Fish, Crustaceans & Aquatic Invertebrates","Bangladesh","September 2025","926,176"
"03 Fish, Crustaceans & Aquatic Invertebrates","Bangladesh","October 2025","1,607,582"
"03 Fish, Crustaceans & Aquatic Invertebrates","Bangladesh","November 2025","1,934,080"
"03 Fish, Crustaceans & Aquatic Invertebrates","Bangladesh","December 2025","2,344,145"
"03 Fish, Crustaceans & Aquatic Invertebrates","Bangladesh","January 2026","3,622,249"
"03 Fish, Crustaceans & Aquatic Invertebrates","Bangladesh","February 2026","5,809,471"
"03 Fish, Crustaceans & Aquatic Invertebrates","Bangladesh","March 2026","2,140,732"
"03 Fish, Crustaceans & Aquatic Invertebrates","Pakistan","January 2024","536,815"
"03 Fish, Crustaceans & Aquatic Invertebrates","Pakistan","February 2024","613,219"
"03 Fish, Crustaceans & Aquatic Invertebrates","Pakistan","March 2024","859,339"
