"Standard Report - Imports"
"Current date: 06/02/2026 2:14 AM (Eastern Daylight Time)"
"Commodity","Country","Time","Customs Value (Gen) ($US)",
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","Belgium","March 2026","22,281"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","China","January 2024","44,437"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","China","February 2024","27,075"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","China","March 2024","44,075"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","China","April 2024","40,479"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","China","May 2024","57,811"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","China","June 2024","18,814"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","China","July 2024","18,623"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","China","August 2024","3,300"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","China","September 2024","6,252"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","China","October 2024","35,357"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","China","November 2024","22,999"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","China","December 2024","2,500"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","China","January 2025","231,096"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","China","February 2025","12,526"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","China","March 2025","17,830"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","China","April 2025","31,685"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","China","May 2025","15,945"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","China","June 2025","19,481"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","China","July 2025","40,378"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","China","August 2025","2,040"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","China","September 2025","5,745"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","China","October 2025","18,068"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","China","November 2025","3,443"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","China","January 2026","4,560"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","China","February 2026","6,066"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","China","March 2026","20,890"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","India","January 2024","67,742"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","India","February 2024","270,214"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","India","March 2024","107,422"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","India","April 2024","213,699"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","India","May 2024","248,284"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","India","June 2024","213,315"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","India","July 2024","179,796"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","India","August 2024","132,100"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","India","September 2024","67,537"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","India","October 2024","184,801"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","India","November 2024","179,867"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","India","December 2024","208,569"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","India","January 2025","229,776"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","India","February 2025","153,296"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","India","March 2025","164,683"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","India","April 2025","249,033"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","India","May 2025","67,248"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","India","June 2025","86,555"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","India","July 2025","168,651"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","India","August 2025","176,394"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","India","September 2025","25,903"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","India","October 2025","70,454"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","India","November 2025","42,937"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","India","December 2025","105,729"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","India","January 2026","90,571"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","India","February 2026","76,840"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","India","March 2026","245,013"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","Israel","January 2024","4,179"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","Israel","February 2024","12,892"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","Israel","March 2024","14,519"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","Israel","April 2024","28,575"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","Israel","May 2024","47,413"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","Israel","July 2024","6,776"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","Israel","August 2024","19,896"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","Israel","September 2024","5,276"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","Israel","October 2024","24,682"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","Israel","November 2024","20,060"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","Israel","December 2024","22,940"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","Israel","January 2025","11,214"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","Israel","February 2025","13,316"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","Israel","March 2025","3,418"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","Israel","April 2025","9,936"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","Israel","May 2025","32,348"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","Israel","June 2025","4,206"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","Israel","July 2025","4,863"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","Israel","August 2025","3,362"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","Israel","September 2025","2,881"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","Israel","October 2025","18,746"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","Israel","November 2025","7,626"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","Israel","February 2026","2,308"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","Israel","March 2026","9,962"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","Italy","September 2024","6,646"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","Thailand","January 2024","6,516"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","Thailand","May 2024","4,646"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","Thailand","June 2024","9,554"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","Thailand","October 2024","11,285"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","Thailand","December 2024","7,504"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","Thailand","January 2025","3,157"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","Thailand","May 2025","16,340"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","Thailand","June 2025","20,311"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","Thailand","July 2025","2,254"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","Thailand","August 2025","2,929"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","Thailand","November 2025","11,669"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","Thailand","January 2026","13,072"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","Turkey","February 2024","10,000"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","Turkey","January 2025","8,160"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","Turkey","May 2025","3,420"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","Turkey","August 2025","5,950"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","United Arab Emirates","January 2024","25,000"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","United Arab Emirates","October 2024","7,606"
"7104915000 Syn, Rcnstr Diamonds Wrkd Nt Suitbl For Jewelry (gm)","United Arab Emirates","October 2025","9,624"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","Belgium","May 2024","35,210"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","Belgium","December 2024","7,395"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","Belgium","June 2025","9,480"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","China","January 2024","319,941"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","China","February 2024","282,315"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","China","March 2024","192,232"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","China","April 2024","179,111"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","China","May 2024","681,183"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","China","June 2024","271,082"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","China","July 2024","729,976"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","China","August 2024","301,718"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","China","September 2024","262,051"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","China","October 2024","166,836"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","China","November 2024","142,686"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","China","December 2024","338,828"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","China","January 2025","664,608"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","China","February 2025","130,651"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","China","March 2025","199,261"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","China","April 2025","240,002"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","China","May 2025","28,602"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","China","June 2025","67,587"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","China","July 2025","308,170"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","China","August 2025","156,070"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","China","September 2025","73,622"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","China","October 2025","384,125"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","China","November 2025","330,068"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","China","December 2025","424,064"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","China","January 2026","69,815"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","China","February 2026","404,301"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","China","March 2026","196,941"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","India","January 2024","63,730"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","India","February 2024","140,227"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","India","March 2024","229,010"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","India","April 2024","312,958"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","India","May 2024","872,861"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","India","June 2024","479,696"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","India","July 2024","828,263"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","India","August 2024","691,043"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","India","September 2024","166,909"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","India","October 2024","132,918"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","India","November 2024","450,197"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","India","December 2024","864,231"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","India","January 2025","155,754"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","India","February 2025","86,946"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","India","March 2025","277,869"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","India","April 2025","364,607"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","India","May 2025","102,497"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","India","June 2025","170,647"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","India","July 2025","580,759"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","India","August 2025","243,431"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","India","September 2025","103,000"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","India","October 2025","8,153"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","India","November 2025","32,812"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","India","December 2025","19,634"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","India","January 2026","31,744"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","India","February 2026","3,719,650"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","India","March 2026","1,483,963"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","Israel","January 2024","8,598"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","Israel","February 2024","2,078"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","Israel","March 2024","422,586"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","Israel","May 2024","36,321"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","Israel","November 2024","141,634"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","Israel","January 2025","60,817"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","Israel","February 2025","2,089"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","Israel","March 2025","29,107"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","Israel","October 2025","5,145"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","Israel","November 2025","15,919"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","Israel","January 2026","11,334"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","Israel","March 2026","12,490"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","Italy","February 2024","8,128"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","Italy","June 2024","9,387"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","Italy","July 2024","7,326"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","Italy","February 2026","15,884"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","Thailand","January 2024","30,551"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","Thailand","February 2024","22,146"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","Thailand","March 2024","32,230"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","Thailand","April 2024","19,483"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","Thailand","May 2024","43,627"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","Thailand","June 2024","47,465"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","Thailand","July 2024","160,101"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","Thailand","August 2024","304,603"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","Thailand","September 2024","27,895"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","Thailand","October 2024","17,243"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","Thailand","November 2024","39,514"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","Thailand","December 2024","73,052"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","Thailand","January 2025","78,139"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","Thailand","February 2025","45,590"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","Thailand","March 2025","42,316"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","Thailand","April 2025","22,918"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","Thailand","May 2025","49,443"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","Thailand","June 2025","59,572"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","Thailand","July 2025","449,743"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","Thailand","August 2025","18,730"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","Thailand","September 2025","17,324"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","Thailand","October 2025","46,113"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","Thailand","November 2025","20,048"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","Thailand","December 2025","55,928"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","Thailand","January 2026","63,335"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","Thailand","February 2026","17,787"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","Thailand","March 2026","82,764"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","Turkey","July 2024","14,650"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","Turkey","August 2024","2,117"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","Turkey","October 2024","2,101"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","Turkey","November 2024","21,329"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","Turkey","December 2024","25,880"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","Turkey","March 2025","2,814"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","Turkey","May 2025","2,112"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","Turkey","July 2025","2,423"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","Turkey","August 2025","43,795"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","Turkey","September 2025","2,087"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","Turkey","January 2026","2,630"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","Turkey","March 2026","5,354"
"710499 Synth Semi/precious Stone Worked But Nt Mount/set","United Arab Emirates","March 2026","43,565"
"7104991000 Syn/ Recon, Gemstones, Cut But Not Set For Jewelry (no)","Belgium","May 2024","35,210"
"7104991000 Syn/ Recon, Gemstones, Cut But Not Set For Jewelry (no)","China","January 2024","231,635"
"7104991000 Syn/ Recon, Gemstones, Cut But Not Set For Jewelry (no)","China","February 2024","212,930"
"7104991000 Syn/ Recon, Gemstones, Cut But Not Set For Jewelry (no)","China","March 2024","157,568"
"7104991000 Syn/ Recon, Gemstones, Cut But Not Set For Jewelry (no)","China","April 2024","152,715"
"7104991000 Syn/ Recon, Gemstones, Cut But Not Set For Jewelry (no)","China","May 2024","154,117"
"7104991000 Syn/ Recon, Gemstones, Cut But Not Set For Jewelry (no)","China","June 2024","221,459"
"7104991000 Syn/ Recon, Gemstones, Cut But Not Set For Jewelry (no)","China","July 2024","694,300"
"7104991000 Syn/ Recon, Gemstones, Cut But Not Set For Jewelry (no)","China","August 2024","253,483"
"7104991000 Syn/ Recon, Gemstones, Cut But Not Set For Jewelry (no)","China","September 2024","181,384"
"7104991000 Syn/ Recon, Gemstones, Cut But Not Set For Jewelry (no)","China","October 2024","118,564"
"7104991000 Syn/ Recon, Gemstones, Cut But Not Set For Jewelry (no)","China","November 2024","119,970"
"7104991000 Syn/ Recon, Gemstones, Cut But Not Set For Jewelry (no)","China","December 2024","264,991"
"7104991000 Syn/ Recon, Gemstones, Cut But Not Set For Jewelry (no)","China","January 2025","618,081"
"7104991000 Syn/ Recon, Gemstones, Cut But Not Set For Jewelry (no)","China","February 2025","82,788"
"7104991000 Syn/ Recon, Gemstones, Cut But Not Set For Jewelry (no)","China","March 2025","126,473"
"7104991000 Syn/ Recon, Gemstones, Cut But Not Set For Jewelry (no)","China","April 2025","230,206"
"7104991000 Syn/ Recon, Gemstones, Cut But Not Set For Jewelry (no)","China","May 2025","18,887"
"7104991000 Syn/ Recon, Gemstones, Cut But Not Set For Jewelry (no)","China","June 2025","39,936"
"7104991000 Syn/ Recon, Gemstones, Cut But Not Set For Jewelry (no)","China","July 2025","142,511"
"7104991000 Syn/ Recon, Gemstones, Cut But Not Set For Jewelry (no)","China","August 2025","123,974"
"7104991000 Syn/ Recon, Gemstones, Cut But Not Set For Jewelry (no)","China","September 2025","61,071"
"7104991000 Syn/ Recon, Gemstones, Cut But Not Set For Jewelry (no)","China","October 2025","246,706"
"7104991000 Syn/ Recon, Gemstones, Cut But Not Set For Jewelry (no)","China","November 2025","87,936"
"7104991000 Syn/ Recon, Gemstones, Cut But Not Set For Jewelry (no)","China","December 2025","192,094"
"7104991000 Syn/ Recon, Gemstones, Cut But Not Set For Jewelry (no)","China","January 2026","33,499"
"7104991000 Syn/ Recon, Gemstones, Cut But Not Set For Jewelry (no)","China","February 2026","55,957"
"7104991000 Syn/ Recon, Gemstones, Cut But Not Set For Jewelry (no)","China","March 2026","84,754"
"7104991000 Syn/ Recon, Gemstones, Cut But Not Set For Jewelry (no)","India","January 2024","39,180"
"7104991000 Syn/ Recon, Gemstones, Cut But Not Set For Jewelry (no)","India","February 2024","84,355"
"7104991000 Syn/ Recon, Gemstones, Cut But Not Set For Jewelry (no)","India","March 2024","213,309"
"7104991000 Syn/ Recon, Gemstones, Cut But Not Set For Jewelry (no)","India","April 2024","308,758"
"7104991000 Syn/ Recon, Gemstones, Cut But Not Set For Jewelry (no)","India","May 2024","869,861"
"7104991000 Syn/ Recon, Gemstones, Cut But Not Set For Jewelry (no)","India","June 2024","431,250"
"7104991000 Syn/ Recon, Gemstones, Cut But Not Set For Jewelry (no)","India","July 2024","678,232"
"7104991000 Syn/ Recon, Gemstones, Cut But Not Set For Jewelry (no)","India","August 2024","688,946"
"7104991000 Syn/ Recon, Gemstones, Cut But Not Set For Jewelry (no)","India","September 2024","45,804"
"7104991000 Syn/ Recon, Gemstones, Cut But Not Set For Jewelry (no)","India","October 2024","127,685"
"7104991000 Syn/ Recon, Gemstones, Cut But Not Set For Jewelry (no)","India","November 2024","450,197"
"7104991000 Syn/ Recon, Gemstones, Cut But Not Set For Jewelry (no)","India","December 2024","864,231"
"7104991000 Syn/ Recon, Gemstones, Cut But Not Set For Jewelry (no)","India","January 2025","155,754"
"7104991000 Syn/ Recon, Gemstones, Cut But Not Set For Jewelry (no)","India","February 2025","86,946"
"7104991000 Syn/ Recon, Gemstones, Cut But Not Set For Jewelry (no)","India","March 2025","277,869"
"7104991000 Syn/ Recon, Gemstones, Cut But Not Set For Jewelry (no)","India","April 2025","343,785"
"7104991000 Syn/ Recon, Gemstones, Cut But Not Set For Jewelry (no)","India","May 2025","69,484"
"7104991000 Syn/ Recon, Gemstones, Cut But Not Set For Jewelry (no)","India","June 2025","154,420"
"7104991000 Syn/ Recon, Gemstones, Cut But Not Set For Jewelry (no)","India","July 2025","551,865"
"7104991000 Syn/ Recon, Gemstones, Cut But Not Set For Jewelry (no)","India","August 2025","201,731"
"7104991000 Syn/ Recon, Gemstones, Cut But Not Set For Jewelry (no)","India","September 2025","59,052"
"7104991000 Syn/ Recon, Gemstones, Cut But Not Set For Jewelry (no)","India","October 2025","4,879"
"7104991000 Syn/ Recon, Gemstones, Cut But Not Set For Jewelry (no)","India","November 2025","12,000"
"7104991000 Syn/ Recon, Gemstones, Cut But Not Set For Jewelry (no)","India","December 2025","19,634"
"7104991000 Syn/ Recon, Gemstones, Cut But Not Set For Jewelry (no)","India","January 2026","31,744"
"7104991000 Syn/ Recon, Gemstones, Cut But Not Set For Jewelry (no)","India","February 2026","3,712,613"
"7104991000 Syn/ Recon, Gemstones, Cut But Not Set For Jewelry (no)","India","March 2026","1,468,556"
"7104991000 Syn/ Recon, Gemstones, Cut But Not Set For Jewelry (no)","Israel","January 2024","8,598"
"7104991000 Syn/ Recon, Gemstones, Cut But Not Set For Jewelry (no)","Israel","March 2024","396,268"
"7104991000 Syn/ Recon, Gemstones, Cut But Not Set For Jewelry (no)","Israel","May 2024","33,271"
"7104991000 Syn/ Recon, Gemstones, Cut But Not Set For Jewelry (no)","Israel","November 2024","141,634"
"7104991000 Syn/ Recon, Gemstones, Cut But Not Set For Jewelry (no)","Israel","January 2025","60,817"
"7104991000 Syn/ Recon, Gemstones, Cut But Not Set For Jewelry (no)","Israel","February 2025","2,089"
"7104991000 Syn/ Recon, Gemstones, Cut But Not Set For Jewelry (no)","Israel","March 2025","29,107"
"7104991000 Syn/ Recon, Gemstones, Cut But Not Set For Jewelry (no)","Israel","October 2025","5,145"
"7104991000 Syn/ Recon, Gemstones, Cut But Not Set For Jewelry (no)","Israel","November 2025","11,499"
"7104991000 Syn/ Recon, Gemstones, Cut But Not Set For Jewelry (no)","Israel","January 2026","11,334"
"7104991000 Syn/ Recon, Gemstones, Cut But Not Set For Jewelry (no)","Israel","March 2026","12,490"
